response_id,date,channel,region,country,store_id,nps_score,comment_text,segment,product_category
R08366,2024-07-15,Support,EU,DE,EU-DE-014,9,I was impressed with the product quality and attention to detail.,Existing,Services
R08367,2025-04-01,Online,US,US,US-US-021,4,Delivery was delayed and communication was poor.,Business,Mac
R08368,2024-04-14,Online,EU,UK,EU-UK-020,9,Staff was extremely helpful and friendly.,Business,Mac
R08369,2024-07-01,Store,US,US,US-US-001,7,Very clear explanations and patient staff.,Existing,iPhone
R08370,2025-04-15,Store,US,US,US-US-023,9,I was impressed with the product quality and attention to detail.,New Customer,Mac
R08371,2024-01-25,Support,US,US,US-US-004,7,The store was a bit crowded but manageable.,New Customer,iPad
R08372,2024-02-17,Online,US,US,US-US-009,5,Experience was decent but room for improvement.,Existing,iPhone
R08373,2025-04-30,Online,US,US,US-US-019,10,"Checkout was smooth and fast, very satisfied.",New Customer,Apple Watch
R08374,2024-04-25,Store,US,US,US-US-006,7,"Loved the in-store demo, made my decision easy.",New Customer,iPhone
R08375,2025-01-19,Store,US,US,US-US-018,9,Support agent resolved my issue quickly and professionally.,Existing,iPad
R08376,2025-06-03,Store,US,US,US-US-012,9,"Checkout was smooth and fast, very satisfied.",Existing,Services
R08377,2024-04-14,Store,US,US,US-US-023,0,The store was overcrowded and disorganized.,Existing,Apple Watch
R08378,2024-06-09,Store,US,US,US-US-002,9,Very clear explanations and patient staff.,Existing,Apple Watch
R08379,2025-08-21,Online,US,US,US-US-007,8,Online ordering was simple and delivery was on time.,Existing,Apple Watch
R08380,2024-05-05,Support,US,US,US-US-026,10,"Amazing experience overall, I will recommend to others.",Business,iPhone
R08381,2025-02-22,Support,APAC,IN,APAC-IN-016,9,"Loved the in-store demo, made my decision easy.",Existing,Apple Watch
R08382,2025-11-10,Store,EU,ES,EU-ES-027,9,Staff was extremely helpful and friendly.,Business,iPhone
R08383,2025-08-27,Support,US,US,US-US-023,9,"Amazing experience overall, I will recommend to others.",Existing,Apple Watch
R08384,2024-08-04,Support,US,US,US-US-021,9,"Amazing experience overall, I will recommend to others.",Existing,iPhone
R08385,2025-09-15,Store,APAC,KR,APAC-KR-007,9,Support agent resolved my issue quickly and professionally.,Existing,Mac
R08386,2024-12-23,Online,EU,NL,EU-NL-029,10,Very clear explanations and patient staff.,Business,Services
R08387,2025-07-09,Store,EU,FR,EU-FR-027,6,"Checkout process kept failing, very frustrating.",Existing,iPad
R08388,2024-08-12,Online,EU,DE,EU-DE-028,7,"Loved the in-store demo, made my decision easy.",Existing,Mac
R08389,2024-02-20,Store,APAC,IN,APAC-IN-021,7,Support agent resolved my issue quickly and professionally.,New Customer,iPad
R08390,2024-01-16,Online,EU,FR,EU-FR-024,4,"Experience was okay, nothing special.",New Customer,iPhone
R08391,2025-07-23,Online,US,US,US-US-029,9,"Checkout was smooth and fast, very satisfied.",Business,iPad
R08392,2024-09-26,Online,EU,NL,EU-NL-017,9,"Great customer service, felt valued as a customer.",Business,Apple Watch
R08393,2025-04-27,Support,EU,FR,EU-FR-020,10,Online ordering was simple and delivery was on time.,New Customer,Apple Watch
R08394,2024-10-08,Store,EU,FR,EU-FR-009,10,Support agent resolved my issue quickly and professionally.,Existing,Apple Watch
R08395,2025-06-16,Support,US,US,US-US-024,10,"Great product experience, everything worked as expected.",Existing,iPad
R08396,2025-10-23,Support,EU,UK,EU-UK-002,7,Experience was decent but room for improvement.,Business,Mac
R08397,2024-06-21,Store,APAC,JP,APAC-JP-015,10,Staff was extremely helpful and friendly.,New Customer,Apple Watch
R08398,2025-06-08,Online,EU,UK,EU-UK-018,10,"Amazing experience overall, I will recommend to others.",Existing,Mac
R08399,2025-11-02,Online,EU,ES,EU-ES-021,9,Very clear explanations and patient staff.,Existing,Mac
R08400,2025-08-03,Store,US,US,US-US-027,7,Overall acceptable experience.,Existing,Apple Watch
R08401,2024-09-26,Online,US,US,US-US-004,9,"Great product experience, everything worked as expected.",Existing,iPad
R08402,2024-01-25,Store,EU,FR,EU-FR-012,4,The store was a bit crowded but manageable.,Existing,iPhone
R08403,2024-04-17,Store,US,US,US-US-027,5,Got what I needed but it took some time.,Existing,Apple Watch
R08404,2024-11-18,Store,US,US,US-US-008,5,"Checkout process kept failing, very frustrating.",New Customer,iPhone
R08405,2025-03-20,Store,EU,UK,EU-UK-003,10,Online ordering was simple and delivery was on time.,New Customer,iPhone
R08406,2024-11-21,Store,US,US,US-US-017,9,"Amazing experience overall, I will recommend to others.",Business,Mac
R08407,2024-09-11,Store,EU,DE,EU-DE-010,8,Overall acceptable experience.,Existing,Mac
R08408,2025-08-07,Store,US,US,US-US-021,4,Delivery was delayed and communication was poor.,New Customer,Apple Watch
R08409,2024-11-20,Online,APAC,KR,APAC-KR-015,8,Experience was decent but room for improvement.,Existing,Apple Watch
R08410,2025-04-25,Support,APAC,KR,APAC-KR-006,7,Experience was decent but room for improvement.,New Customer,Services
R08411,2025-07-26,Store,EU,UK,EU-UK-010,10,I was impressed with the product quality and attention to detail.,Business,Apple Watch
R08412,2025-09-13,Online,US,US,US-US-010,9,Very clear explanations and patient staff.,Business,Apple Watch
R08413,2025-06-21,Store,US,US,US-US-021,7,Online ordering was simple and delivery was on time.,New Customer,Mac
R08414,2024-10-29,Support,US,US,US-US-001,8,Online ordering was simple and delivery was on time.,New Customer,Mac
R08415,2024-04-06,Store,EU,NL,EU-NL-020,5,Delivery was delayed and communication was poor.,Business,Mac
R08416,2024-10-23,Store,APAC,AU,APAC-AU-013,10,I was impressed with the product quality and attention to detail.,Existing,Apple Watch
R08417,2024-09-19,Support,US,US,US-US-008,10,"Great product experience, everything worked as expected.",New Customer,Apple Watch
R08418,2024-04-10,Store,US,US,US-US-025,10,"Checkout was smooth and fast, very satisfied.",Existing,iPhone
R08419,2024-01-25,Store,US,US,US-US-023,0,"Checkout process kept failing, very frustrating.",Existing,iPhone
R08420,2025-03-22,Support,APAC,KR,APAC-KR-015,7,Overall acceptable experience.,New Customer,Mac
R08421,2024-12-08,Store,US,US,US-US-009,1,Website was fine but could be more intuitive.,Existing,Services
R08422,2024-07-02,Store,APAC,AU,APAC-AU-024,5,The store was a bit crowded but manageable.,Existing,iPhone
R08423,2024-03-01,Store,US,US,US-US-013,4,Website was fine but could be more intuitive.,Existing,Mac
R08424,2024-05-23,Support,US,US,US-US-025,9,"Great product experience, everything worked as expected.",Existing,Mac
R08425,2024-11-22,Store,EU,IT,EU-IT-030,9,"Amazing experience overall, I will recommend to others.",New Customer,Services
R08426,2025-05-14,Online,APAC,SG,APAC-SG-019,5,Overall acceptable experience.,Existing,Mac
R08427,2025-11-07,Store,US,US,US-US-012,9,I was impressed with the product quality and attention to detail.,Business,Mac
R08428,2024-04-09,Support,EU,ES,EU-ES-011,9,Very clear explanations and patient staff.,Business,iPad
R08429,2025-07-18,Store,APAC,KR,APAC-KR-016,9,Online ordering was simple and delivery was on time.,Existing,iPhone
R08430,2025-05-14,Store,EU,NL,EU-NL-009,9,"Great customer service, felt valued as a customer.",Existing,iPad
R08431,2025-10-10,Store,APAC,AU,APAC-AU-014,7,"Loved the in-store demo, made my decision easy.",Business,Services
R08432,2025-09-09,Online,US,US,US-US-028,1,The store was overcrowded and disorganized.,Business,Services
R08433,2024-10-18,Online,APAC,KR,APAC-KR-002,9,Support agent resolved my issue quickly and professionally.,New Customer,Services
R08434,2025-04-02,Online,US,US,US-US-011,9,Staff was extremely helpful and friendly.,Business,Apple Watch
R08435,2024-06-20,Store,EU,NL,EU-NL-030,7,"Experience was okay, nothing special.",Business,Apple Watch
R08436,2024-05-08,Store,EU,FR,EU-FR-027,0,Website was confusing and I almost gave up.,Business,Mac
R08437,2024-04-17,Online,US,US,US-US-028,10,Online ordering was simple and delivery was on time.,Business,Mac
R08438,2025-08-04,Store,US,US,US-US-023,9,"Amazing experience overall, I will recommend to others.",Business,Mac
R08439,2025-05-04,Support,APAC,SG,APAC-SG-028,10,"Loved the in-store demo, made my decision easy.",Existing,iPhone
R08440,2024-10-08,Store,EU,IT,EU-IT-016,5,Things worked but could be smoother.,New Customer,iPad
R08441,2024-11-23,Online,US,US,US-US-010,9,"Checkout was smooth and fast, very satisfied.",Existing,Services
R08442,2024-05-11,Store,EU,DE,EU-DE-013,10,"Great product experience, everything worked as expected.",Existing,iPhone
R08443,2024-02-05,Store,APAC,KR,APAC-KR-003,0,Did not feel valued as a customer during this visit.,New Customer,Services
R08444,2025-02-11,Support,APAC,AU,APAC-AU-006,8,Overall acceptable experience.,Existing,iPad
R08445,2024-06-08,Support,US,US,US-US-029,10,Very clear explanations and patient staff.,Business,Apple Watch
R08446,2024-09-10,Store,EU,ES,EU-ES-021,9,Staff was extremely helpful and friendly.,Business,iPad
R08447,2025-09-12,Online,US,US,US-US-001,7,Support answered my questions but felt a bit slow.,Existing,Mac
R08448,2024-06-01,Online,APAC,IN,APAC-IN-025,9,"Great customer service, felt valued as a customer.",New Customer,Services
R08449,2025-01-24,Support,US,US,US-US-021,9,"Checkout was smooth and fast, very satisfied.",Existing,iPad
R08450,2024-02-01,Store,US,US,US-US-022,10,Support agent resolved my issue quickly and professionally.,Existing,Services
R08451,2024-09-16,Support,US,US,US-US-017,4,Experience was decent but room for improvement.,New Customer,Services
R08452,2025-09-30,Support,EU,FR,EU-FR-013,9,Support agent resolved my issue quickly and professionally.,Business,Services
R08453,2024-11-13,Store,US,US,US-US-013,9,"Checkout was smooth and fast, very satisfied.",New Customer,Services
R08454,2024-01-13,Support,US,US,US-US-029,7,"Great customer service, felt valued as a customer.",New Customer,Mac
R08455,2024-02-06,Store,APAC,SG,APAC-SG-001,7,Got my issue resolved but had to wait.,Existing,Mac
R08456,2024-04-29,Store,US,US,US-US-005,8,Experience was decent but room for improvement.,Business,iPhone
R08457,2024-07-07,Support,US,US,US-US-028,7,"Great customer service, felt valued as a customer.",New Customer,iPhone
R08458,2024-09-04,Online,APAC,KR,APAC-KR-017,8,The store was a bit crowded but manageable.,Existing,Apple Watch
R08459,2024-11-13,Online,EU,ES,EU-ES-003,9,Support agent resolved my issue quickly and professionally.,New Customer,iPad
R08460,2024-10-14,Online,US,US,US-US-007,9,Very clear explanations and patient staff.,Existing,iPad
R08461,2024-07-13,Store,US,US,US-US-018,5,Support could not resolve my issue on the first call.,New Customer,Services
R08462,2024-08-13,Support,US,US,US-US-019,1,Support could not resolve my issue on the first call.,Existing,Services
R08463,2025-08-31,Online,US,US,US-US-015,8,"Great product experience, everything worked as expected.",New Customer,Apple Watch
R08464,2024-01-15,Online,US,US,US-US-017,7,I was impressed with the product quality and attention to detail.,Existing,iPhone
R08465,2025-04-30,Support,APAC,AU,APAC-AU-001,9,Very clear explanations and patient staff.,Existing,iPad
R08466,2025-04-24,Store,US,US,US-US-017,10,Support agent resolved my issue quickly and professionally.,Existing,iPhone
R08467,2024-11-08,Support,EU,FR,EU-FR-007,9,"Great customer service, felt valued as a customer.",New Customer,iPhone
R08468,2025-07-11,Support,US,US,US-US-001,9,Online ordering was simple and delivery was on time.,New Customer,Apple Watch
R08469,2024-12-16,Store,US,US,US-US-013,10,"Great product experience, everything worked as expected.",Business,iPad
R08470,2025-01-21,Store,US,US,US-US-006,9,Online ordering was simple and delivery was on time.,Existing,Services
R08471,2025-04-21,Store,EU,NL,EU-NL-027,10,"Amazing experience overall, I will recommend to others.",New Customer,Apple Watch
R08472,2024-12-05,Store,US,US,US-US-014,7,"Great customer service, felt valued as a customer.",New Customer,Apple Watch
R08473,2024-08-01,Support,US,US,US-US-027,10,Staff was extremely helpful and friendly.,Business,Mac
R08474,2024-03-13,Store,EU,NL,EU-NL-002,10,"Great product experience, everything worked as expected.",Existing,Apple Watch
R08475,2025-06-20,Store,APAC,KR,APAC-KR-003,10,Online ordering was simple and delivery was on time.,Existing,iPad
R08476,2024-02-29,Store,US,US,US-US-010,1,Overall acceptable experience.,New Customer,Apple Watch
R08477,2024-02-13,Store,US,US,US-US-012,6,Support answered my questions but felt a bit slow.,Business,iPad
R08478,2025-07-21,Online,US,US,US-US-009,3,Felt like no one was available to help in the store.,Existing,Apple Watch
R08479,2024-11-10,Store,EU,DE,EU-DE-006,10,Staff was extremely helpful and friendly.,New Customer,iPad
R08480,2025-10-12,Online,EU,DE,EU-DE-018,9,Staff was extremely helpful and friendly.,Business,Mac
R08481,2025-01-29,Online,US,US,US-US-010,7,"Amazing experience overall, I will recommend to others.",New Customer,Apple Watch
R08482,2025-07-14,Store,EU,IT,EU-IT-002,10,"Amazing experience overall, I will recommend to others.",Existing,Mac
R08483,2025-10-10,Store,US,US,US-US-010,7,"Great customer service, felt valued as a customer.",Existing,Mac
R08484,2025-06-22,Support,US,US,US-US-001,7,Overall acceptable experience.,New Customer,iPhone
R08485,2024-11-25,Store,US,US,US-US-020,9,"Amazing experience overall, I will recommend to others.",Business,iPhone
R08486,2025-08-02,Store,APAC,AU,APAC-AU-001,7,"Great product experience, everything worked as expected.",Business,Services
R08487,2025-11-02,Store,US,US,US-US-013,10,I was impressed with the product quality and attention to detail.,Existing,iPhone
R08488,2024-02-16,Store,APAC,SG,APAC-SG-015,9,Online ordering was simple and delivery was on time.,New Customer,Mac
R08489,2024-12-18,Store,US,US,US-US-029,10,"Great product experience, everything worked as expected.",Business,Services
R08490,2025-04-26,Online,US,US,US-US-028,7,Got my issue resolved but had to wait.,Existing,iPad
R08491,2024-04-02,Support,US,US,US-US-019,4,"Product information was unclear, hard to compare options.",Business,Services
R08492,2024-04-30,Online,US,US,US-US-017,9,"Loved the in-store demo, made my decision easy.",Existing,iPhone
R08493,2024-08-20,Store,EU,DE,EU-DE-004,3,"Checkout process kept failing, very frustrating.",New Customer,Mac
R08494,2025-03-03,Store,US,US,US-US-023,9,"Great customer service, felt valued as a customer.",Business,Apple Watch
R08495,2025-08-14,Online,US,US,US-US-022,8,"Amazing experience overall, I will recommend to others.",New Customer,Mac
R08496,2025-08-12,Store,EU,ES,EU-ES-019,6,"Product information was unclear, hard to compare options.",New Customer,iPad
R08497,2024-01-31,Online,US,US,US-US-007,10,Online ordering was simple and delivery was on time.,New Customer,Services
R08498,2025-11-01,Online,US,US,US-US-026,7,Staff was extremely helpful and friendly.,Existing,Apple Watch
R08499,2024-12-22,Support,US,US,US-US-030,7,Support answered my questions but felt a bit slow.,Business,iPhone
R08500,2024-07-16,Store,US,US,US-US-020,9,Support agent resolved my issue quickly and professionally.,New Customer,Services
R08501,2025-08-11,Online,EU,FR,EU-FR-025,8,Support agent resolved my issue quickly and professionally.,New Customer,Mac
R08502,2025-02-17,Online,EU,FR,EU-FR-019,9,"Loved the in-store demo, made my decision easy.",Existing,iPad
R08503,2024-01-27,Online,US,US,US-US-030,7,Things worked but could be smoother.,Existing,iPhone
R08504,2024-10-28,Online,US,US,US-US-021,10,Very clear explanations and patient staff.,Business,iPad
R08505,2025-09-14,Online,APAC,AU,APAC-AU-008,10,Very clear explanations and patient staff.,Existing,Apple Watch
R08506,2024-08-11,Store,APAC,JP,APAC-JP-019,10,"Great customer service, felt valued as a customer.",Business,Apple Watch
R08507,2024-02-28,Store,US,US,US-US-001,0,Felt like no one was available to help in the store.,New Customer,iPhone
